/usr/lib/x86_64-linux-gnu/dri/iris_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/kms_swrast_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/nouveau_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/nouveau_drv_video.so, 785, 788
/usr/lib/x86_64-linux-gnu/dri/nouveau_vieux_dri.so, 337, 343
/usr/lib/x86_64-linux-gnu/dri/r200_dri.so, 337, 343
/usr/lib/x86_64-linux-gnu/dri/r300_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/r600_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/r600_drv_video.so, 785, 788
/usr/lib/x86_64-linux-gnu/dri/radeon_dri.so, 337, 343
/usr/lib/x86_64-linux-gnu/dri/radeonsi_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/radeonsi_drv_video.so, 785, 788
/usr/lib/x86_64-linux-gnu/dri/swrast_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/virtio_gpu_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/virtio_gpu_drv_video.so, 785, 788
/usr/lib/x86_64-linux-gnu/dri/vmwgfx_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/dri/zink_dri.so, 781, 796
/usr/lib/x86_64-linux-gnu/enchant-2/enchant_aspell.so, 37, 37
/usr/lib/x86_64-linux-gnu/enchant-2/enchant_hspell.so, 41, 68
/usr/lib/x86_64-linux-gnu/enchant-2/enchant_hunspell.so, 54, 62
/usr/lib/x86_64-linux-gnu/engines-3/afalg.so, 60, 61
/usr/lib/x86_64-linux-gnu/engines-3/loader_attic.so, 163, 164
/usr/lib/x86_64-linux-gnu/engines-3/padlock.so, 41, 42
/usr/lib/x86_64-linux-gnu/eog/libeog.so, 1056, 1295
/usr/lib/x86_64-linux-gnu/eog/plugins/libfullscreen.so, 32, 33
/usr/lib/x86_64-linux-gnu/eog/plugins/libreload.so, 58, 59
/usr/lib/x86_64-linux-gnu/eog/plugins/libstatusbar-date.so, 47, 48
/usr/lib/x86_64-linux-gnu/evince/4/backends/libcomicsdocument.so, 87, 87
/usr/lib/x86_64-linux-gnu/evince/4/backends/libdjvudocument.so, 149, 149
/usr/lib/x86_64-linux-gnu/evince/4/backends/libdvidocument.so, 128, 128
/usr/lib/x86_64-linux-gnu/evince/4/backends/libpdfdocument.so, 372, 372
/usr/lib/x86_64-linux-gnu/evince/4/backends/libpsdocument.so, 58, 58
/usr/lib/x86_64-linux-gnu/evince/4/backends/libtiffdocument.so, 81, 81
/usr/lib/x86_64-linux-gnu/evince/4/backends/libxpsdocument.so, 76, 76
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_acpi_dmar.so, 36, 39
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_acpi_facp.so, 32, 35
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_acpi_phat.so, 75, 84
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_amt.so, 45, 48
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_analogix.so, 77, 81
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_ata.so, 89, 93
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_bcm57xx.so, 161, 184
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_bios.so, 20, 20
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_ccgx.so, 142, 164
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_colorhug.so, 65, 67
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_cpu.so, 57, 60
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_cros_ec.so, 104, 110
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_dell_dock.so, 136, 180
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_dell_esrt.so, 35, 35
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_dell.so, 95, 106
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_dfu_csr.so, 58, 62
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_dfu.so, 173, 246
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_ebitdo.so, 101, 107
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_elanfp.so, 88, 91
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_elantp.so, 99, 106
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_emmc.so, 67, 68
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_ep963x.so, 60, 64
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_fastboot.so, 82, 83
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_fresco_pd.so, 62, 67
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_genesys.so, 132, 140
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_goodixmoc.so, 66, 67
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_hailuck.so, 91, 98
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_iommu.so, 21, 21
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_jabra.so, 49, 50
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_lenovo_thinklmi.so, 23, 23
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_linux_lockdown.so, 30, 30
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_linux_sleep.so, 21, 21
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_linux_swap.so, 59, 63
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_linux_tainted.so, 32, 32
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_logind.so, 24, 24
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_logitech_hidpp.so, 157, 201
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_modem_manager.so, 297, 332
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_msr.so, 54, 54
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_mtd.so, 83, 84
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_nitrokey.so, 39, 41
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_nordic_hid.so, 126, 134
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_nvme.so, 84, 87
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_optionrom.so, 49, 50
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_parade_lspcon.so, 90, 91
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_pci_bcr.so, 42, 42
/usr/lib/x86_64-linux-gnu/fwupd-plugins-5/libfu_plugin_pci_mei.so, 48, 58
